ExportComments.com,,,,,,
Source URL,https://www.instagram.com/p/CJ7CdzbBEJr/,,,,,
"CLICK HERE TO EXPORT ALL 21,325 COMMENTS FOR ONLY $45",,,,,,
,,,,,,
,,,,,,
,,Name (click to view profile),Date,Likes,Comment,(view source)
59,,chocupare,11/01/22 20:20:59,0,1 year ago 😭,view comment
60,,kaikalvees,17/01/22 21:56:29,0,❤️,view comment
61,,momsengfs,17/01/22 22:27:01,0,yesss,view comment
62,,ha3yas,18/01/22 15:41:26,0,I listen to this album like 3kk times,view comment
63,,alexandercamarillovalenc_08,22/01/22 16:16:44,0,@bloodambition same,view comment
64,,stevrayben,07/02/22 22:11:06,0,💅🏼💅🏼💅🏼 purr queen as you should,view comment
65,,amy13091889,20/02/22 02:46:55,0,💜💜💜💜💜💜💜💜💜💜,view comment
66,,ffffggggwwwerr,25/03/22 14:51:26,0,u literally promoted tf out of it…?,view comment
67,,genesis_ortiz30,25/03/22 17:40:10,0,It was Ethan wasn’t it.,view comment
68,,lene._bosch,28/03/22 10:42:00,0,You deserve it the best song ever,view comment
69,,lmao_sallymae,04/04/22 10:30:52,0,@garlicbreadtoy exactly,view comment
70,,andricatswift,06/04/22 13:19:43,0,what champion did you?,view comment
71,,2713gisselle,06/04/22 22:03:48,0,💜💜💜💜💜💜💜🛐🛐🛐🛐🛐,view comment
72,,3ddieeeee._,09/04/22 15:11:57,0,@garlicbreadtoy Hater with no followers  talking trash of Olivia with 3 Grammys. Really stupid,view comment
73,,rc_____6531,16/04/22 14:47:37,0,😮😮😮😮😮😮oo I swe,view comment
74,,flipgnosis,17/04/22 18:20:24,0,cause you’re the best bb girl,view comment
75,,silentstrawb,24/04/22 09:46:35,0,AYAYAY ITS BEEN AWHILE BUT STILL I'M SO HAPPY FOR YOU THAT THIS HAPPENED <3,view comment
76,,tasarms7ean,29/04/22 23:27:33,0,❤️,view comment
77,,sambina_cubana,11/05/22 18:12:39,0,It’s not even good so sick of hearing that song.,view comment
78,,_.arnab.das_,18/05/22 16:46:55,0,did u just say WILDEST DREAMS??,view comment
79,,sambina_cubana,20/05/22 18:16:14,0,Go cry about it,view comment
80,,sdelayharakiri,21/05/22 10:54:21,0,u deserved.,view comment
81,,sambina_cubana,21/05/22 15:41:09,0,You want to rethink that comment? I already reported you.,view comment
82,,eunicematilde_,27/05/22 04:51:23,0,@oliviarodrigo ❤️,view comment
