ExportComments.com,,,,,,
Source URL,https://www.instagram.com/p/CKP6QC8B19E/,,,,,
"CLICK HERE TO EXPORT ALL 14,699 COMMENTS FOR ONLY $45",,,,,,
,,,,,,
,,,,,,
,,Name (click to view profile),Date,Likes,Comment,(view source)
55,,the.ultimate.man.guide,15/03/22 07:06:14,0,@sieteeexforeverr your whole life is 🤢🤮,view comment
56,,f_xxck_00f,19/03/22 17:25:43,0,❤️❤️❤️❤️❤️,view comment
57,,tae_gar16,19/03/22 17:43:24,0,Heh kurang ajar itu meme nya si emak bikin ngakak bnget anjay😂,view comment
58,,sea_of_ly,20/03/22 09:14:11,0,🙌🙌🙌,view comment
59,,6xillix,26/03/22 19:42:50,0,@garlicbreadtoy Olivia is better than you she deserve number 1 in billboard ✨,view comment
60,,lene._bosch,28/03/22 10:43:03,0,Duhh obv is it number 1🙌,view comment
61,,dylan2glessing,02/04/22 02:46:57,0,DONT PLAY WITH OLIVIA SHE THE BEST FOR A REASON FOLKS 🙌❤️,view comment
62,,arushi_k_8888,04/04/22 15:05:18,0,Fav 💜💙,view comment
63,,luz_del_carmen_89_,04/04/22 21:50:53,0,@andreajoselyn20,view comment
64,,andricatswift,06/04/22 13:29:25,0,Taylor in the last :),view comment
65,,b0dywpsn,07/04/22 18:39:16,0,taylor😂,view comment
66,,nabiha.tahsin.338,07/04/22 19:55:50,0,Not taylor in the last pic😂😂,view comment
67,,annayjim,08/04/22 00:24:27,0,I LOVE U,view comment
68,,soorim.jm,19/04/22 06:56:38,0,Idih baru menang beberapa kali udh sok sok an lu,view comment
69,,kawai_julia_akira,20/04/22 15:26:40,0,@sieteeexforeverr You will leave V and olivia alone stop doing this harassment you are army or not fucking you piss off if they have to love women leave them alone,view comment
70,,silentstrawb,24/04/22 09:49:29,0,"girlie you deserve all of this. keep on going, you have a pretty bright future ahead <3",view comment
71,,letsyariver,27/04/22 12:57:49,0,F,view comment
72,,letsyariver,27/04/22 12:57:54,0,I,view comment
73,,tasarms7ean,29/04/22 23:28:22,0,❤️,view comment
74,,naldodaking,03/05/22 06:20:05,0,Nice masterpiece 🙌🙌🙌🙌🙌,view comment
75,,alfredanderz,20/05/22 17:00:24,0,Taylor swift 😍😍😍😍,view comment
76,,sdelayharakiri,21/05/22 10:57:38,0,girlllllll .,view comment
77,,sdelayharakiri,21/05/22 10:57:51,0,i'm so so proud.,view comment
78,,eunicematilde_,27/05/22 04:51:55,0,🔥,view comment
79,,eunicematilde_,27/05/22 04:59:01,0,🔥,view comment
80,,01kty.s,31/05/22 14:56:58,0,"@alex.l0506 What's wrong with you, you don't like it, don't criticize",view comment
81,,01kty.s,31/05/22 14:58:19,0,"@sieteeexforeverr What's wrong with you, you don't like to see it shine",view comment
82,,01kty.s,31/05/22 14:59:01,0,@sieteeexforeverr you are too envious,view comment
83,,01kty.s,31/05/22 15:00:35,0,@sieteeexforeverr سيكون مؤخرتك غبيًا,view comment
84,,01kty.s,31/05/22 15:01:06,0,@sieteeexforeverr stop being envious,view comment
85,,01kty.s,31/05/22 15:01:35,0,@garlicbreadtoy 질투하는,view comment
86,,joann.alexander,01/06/22 09:55:29,0,Unbelievable❤️🔥 👏👏👏👏👏👏,view comment
87,,lily.musgrave,05/06/22 10:00:43,0,I am like so proud that drives licences is first on the billboard btw I am like you biggest fan ❤️❤️,view comment
88,,_noury0,14/06/22 17:31:10,0,تستاهلين قلبي انتي,view comment
89,,goli.dadgar2,15/06/22 08:35:13,0,yes Queen,view comment
90,,vex.x21,20/06/22 09:33:23,0,You deserve more baby <3.,view comment
91,,vex.x21,20/06/22 09:34:04,0,@royalbigbtsgot7 yes me!,view comment
92,,hamzamansuri07,20/06/22 12:55:31,0,i pive you infinity😍❤️😍❤️😍❤️😍❤️😍😍❤️😍❤️😍❤️😍❤️😍😍❤️😍😍❤️,view comment
93,,isidasinjari,30/06/22 13:43:32,0,Ur underrated😢❤️,view comment
94,,mellysafiira,04/07/22 23:07:42,0,👏👏👏,view comment
95,,vecxrr,05/07/22 08:46:12,0,❤️,view comment
96,,vecxrr,05/07/22 08:46:15,0,Deserve it,view comment
97,,coravistain,24/07/22 01:19:36,0,Ur my favorite artist,view comment
98,,livxmay0,24/07/22 14:46:53,0,LET'S GO FOR MORE,view comment
99,,tvd_area,27/07/22 10:17:20,0,Here we go again,view comment
100,,gol.rozzi,07/08/22 09:50:38,0,You are real Angel,view comment
