Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1537443378408787969,"Beyonce is BACK! Superstar marks her return to showbiz with an iconic British Vogue photoshoot following six-year hiatus

SEE MORE: https://t.co/in98vNEwpn https://t.co/dHO0RHAVnP",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T14:34:00.000Z,Thu Jun 16 14:34:00 +0000 2022,13,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://trib.al/3NSE2Is ,0,0,photo,https://pbs.twimg.com/media/FVYWk-yUUAI7wSA.jpg,,
1537442390000033793,Kim Kardashian welcomes Pete Davidson to the reality TV world  https://t.co/bxabXUbnV5,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T14:30:04.000Z,Thu Jun 16 14:30:04 +0000 2022,3,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/UOIQpM2 ,0,0,,,,
1537438640690737154,Fans goes wild over Ryan Gosling's 'horrendous' transformation for Barbie role https://t.co/rKWyQx1hEe,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T14:15:10.000Z,Thu Jun 16 14:15:10 +0000 2022,5,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/iIruk8c ,0,0,,,,
1537435602278158338,wyneth Paltrow unveils Goop's $98 vibrator in a hilarious skit https://t.co/qllqMxq1qd,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T14:03:06.000Z,Thu Jun 16 14:03:06 +0000 2022,4,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/fBjJasD ,0,0,,,,
1537431073923006464,Janet Jackson is all smiles despite being given a parking ticket  https://t.co/He31rOwLwg,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:45:06.000Z,Thu Jun 16 13:45:06 +0000 2022,7,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/vXYCAxb ,0,0,,,,
1537427297413779458,Tiger King's Joe Exotic reveals he has SPLIT from his prison fiancé John Graham https://t.co/lU19eDbk2d,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:30:06.000Z,Thu Jun 16 13:30:06 +0000 2022,2,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/MJNUves ,0,0,,,,
1537423523806859265,"Elle Macpherson, 58, steps out with her son Cy Busson, 18, for Dior party in Spain  https://t.co/SpYzmbRWLm",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:15:06.000Z,Thu Jun 16 13:15:06 +0000 2022,4,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/l9drCN5 ,0,0,,,,
1537423157342130187,"'Back the f**k off!': Tom Hanks rushes to protect wife Rita Wilson as an aggressive fan nearly knocks her over

https://t.co/E5eKrb0faM",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:13:39.000Z,Thu Jun 16 13:13:39 +0000 2022,4,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/i/events/1537422798896906242 ,0,0,,,,
1537422762653978624,"The shocking moment comes amid ongoing concerns regarding Tom's health, after he was filmed visibly shaking and unable to control his arm earlier this month

Read more: https://t.co/LuQf32elfv https://t.co/BhqKy8CL0h",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:12:05.000Z,Thu Jun 16 13:12:05 +0000 2022,3,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://trib.al/j48RhBo ,0,0,video,https://video.twimg.com/ext_tw_video/1537417443710230530/pu/pl/msa-iA51zOqn9fSP.m3u8?tag=12&container=fmp4,,
1537422730622078976,"After rushing to see if Rita was ok, Tom then turned to the crowds and yelled, 'my wife? Back the f**k up! Knocking over my wife?!' before the couple quickly ran into a waiting car

+ A sheepish fan shouted out 'sorry about that, Tom' as the couple sped off https://t.co/RNeotSdlcq",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:11:57.000Z,Thu Jun 16 13:11:57 +0000 2022,2,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/FVYD8ZeWAAUfwei.jpg,https://pbs.twimg.com/media/FVYEFXyWAAMH2iU.jpg,
