Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1520882714152419328,"hailee steinfeld &amp; olivia rodrigo at 2021's met gala 
– manifesting another interaction this year https://t.co/O0C7zGO9qY",hailivia thinker ?,thinkerhailivia,2022-05-01T21:47:50.000Z,Sun May 01 21:47:50 +0000 2022,39,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRtCwwrWQAMZuOT.jpg,,
1520501872863453185,hailee steinfeld &amp; olivia rodrigo are so relatable https://t.co/PJretiSpAb,hailivia thinker ?,thinkerhailivia,2022-04-30T20:34:30.000Z,Sat Apr 30 20:34:30 +0000 2022,1133,107,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRnoZONWYAEDEjC.jpg,https://pbs.twimg.com/media/FRnoZOMXEAE42HF.jpg,
1520116063169658881,hailee steinfeld &amp; olivia rodrigo wearing a cowboy hat https://t.co/Givj3PSTzy,hailivia thinker ?,thinkerhailivia,2022-04-29T19:01:26.000Z,Fri Apr 29 19:01:26 +0000 2022,66,6,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRiJgGgXoAkhGXE.jpg,https://pbs.twimg.com/media/FRiJgGiWUAAS7_8.jpg,
1519773836740337664,hailee steinfeld &amp; olivia rodrigo in a green dress https://t.co/q2x8abQf8O,hailivia thinker ?,thinkerhailivia,2022-04-28T20:21:33.000Z,Thu Apr 28 20:21:33 +0000 2022,513,43,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRdSP75XEAAuCPA.jpg,https://pbs.twimg.com/media/FRdSP78WYAI9CMI.jpg,
1519382041514676224,hailee steinfeld (2021) &amp; olivia rodrigo (2022) on the late late show with james cordon https://t.co/Z0dqZ0q4Hf,hailivia thinker ?,thinkerhailivia,2022-04-27T18:24:42.000Z,Wed Apr 27 18:24:42 +0000 2022,421,39,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRXt6cBWUAAY7Ky.jpg,https://pbs.twimg.com/media/FRXt6dmXsAIXK-Q.jpg,
1519090916493037568,ramen date with hailee steinfeld &amp; olivia rodrigo &lt;3 https://t.co/A1A0TzJide,hailivia thinker ?,thinkerhailivia,2022-04-26T23:07:52.000Z,Tue Apr 26 23:07:52 +0000 2022,556,41,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRTlIqnXMAE3lP6.jpg,https://pbs.twimg.com/media/FRTlIqnXoAID66k.jpg,
1518679601005871105,hailee steinfeld &amp; olivia rodrigo being princesses with their tiara &lt;3 https://t.co/4pgfToxD1y,hailivia thinker ?,thinkerhailivia,2022-04-25T19:53:27.000Z,Mon Apr 25 19:53:27 +0000 2022,44,11,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FRNvDAOXwAA0b6f.jpg,https://pbs.twimg.com/media/FRNvDAPX0Ac1yyI.jpg,
1518007869987336192,hailee steinfeld and olivia rodrigo wearing a bucket hat https://t.co/DTFLbQ3ETO,hailivia thinker ?,thinkerhailivia,2022-04-23T23:24:14.000Z,Sat Apr 23 23:24:14 +0000 2022,478,53,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FREMHHYXsAIglyd.jpg,https://pbs.twimg.com/media/FREMHFaWQAEq3qH.jpg,
1516749452987584514,hailee steinfeld &amp; olivia rodrigo were so insane for this https://t.co/DCjzC5mntS,hailivia thinker ?,thinkerhailivia,2022-04-20T12:03:44.000Z,Wed Apr 20 12:03:44 +0000 2022,22,8,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQyTloaWQAIKpbR.jpg,https://pbs.twimg.com/media/FQyTloZX0AM5VIC.jpg,
1516508707273814020,"in honor of hailee steinfeld's upcoming single ""coast"", here are hailee and olivia at the beach &lt;3 https://t.co/5TnFYNjKHJ",hailivia thinker ?,thinkerhailivia,2022-04-19T20:07:05.000Z,Tue Apr 19 20:07:05 +0000 2022,13,2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQu4oQ_XIAk2Yjw.jpg,https://pbs.twimg.com/media/FQu4oQ_XMAo1fb3.jpg,
1516393085294501889,in**,hailivia thinker ?,thinkerhailivia,2022-04-19T12:27:39.000Z,Tue Apr 19 12:27:39 +0000 2022,0,0,qst,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,
1516344559978090498,hailee steinfeld &amp; olivia rodrigo i'm the studio is EVERYTHING https://t.co/xUM5gjEfDb,hailivia thinker ?,thinkerhailivia,2022-04-19T09:14:50.000Z,Tue Apr 19 09:14:50 +0000 2022,18,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQsjVwhXIAQWVfh.jpg,https://pbs.twimg.com/media/FQsjVwoWUAAgIi_.jpg,
1516065995558899717,pov: hailee steinfeld / olivia rodrigo is your girlfriend https://t.co/5bN8FXWHpV,hailivia thinker ?,thinkerhailivia,2022-04-18T14:47:55.000Z,Mon Apr 18 14:47:55 +0000 2022,13,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQol_HhXMAMLsgB.jpg,https://pbs.twimg.com/media/FQol_H1XMAA8qGc.jpg,
1515811016545910790,graduation (hailee &amp; olivia's version) https://t.co/8cPdyrwnIi,hailivia thinker ?,thinkerhailivia,2022-04-17T21:54:43.000Z,Sun Apr 17 21:54:43 +0000 2022,16,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQk-FThWUAAHdhv.jpg,https://pbs.twimg.com/media/FQk-FT3WQAMkJHS.jpg,
1515745696854462464,happy eastern from hailee &amp; olivia with bunnies &lt;3 https://t.co/dBXm5gxUFU,hailivia thinker ?,thinkerhailivia,2022-04-17T17:35:09.000Z,Sun Apr 17 17:35:09 +0000 2022,3,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQkCrOUXoAMjcDu.jpg,https://pbs.twimg.com/media/FQkCrO1WUAI2lCH.jpg,
1515734636969746433,hailee &amp; olivia own the stage https://t.co/nyhcXhToSZ,hailivia thinker ?,thinkerhailivia,2022-04-17T16:51:13.000Z,Sun Apr 17 16:51:13 +0000 2022,9,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQj4nhyWYAIAI_R.jpg,https://pbs.twimg.com/media/FQj4nhzXMAgVuGN.jpg,
1515623299807596552,hailee &amp; olivia in pink ? https://t.co/mmQ6dw8tn2,hailivia thinker ?,thinkerhailivia,2022-04-17T09:28:48.000Z,Sun Apr 17 09:28:48 +0000 2022,5,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQiTW3XWUAY_0y5.jpg,https://pbs.twimg.com/media/FQiTW3iXoAAA2rA.jpg,
1515425093844967435,hailee &amp; olivia with their billboards &lt;3 https://t.co/c7lIydYTpQ,hailivia thinker ?,thinkerhailivia,2022-04-16T20:21:12.000Z,Sat Apr 16 20:21:12 +0000 2022,11,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQffFwoWYAgyVWX.jpg,https://pbs.twimg.com/media/FQffFw3X0AgiJGY.jpg,
1515339573144047619,pizza date with hailee &amp; olivia &lt;3 https://t.co/AfxaU9mam9,hailivia thinker ?,thinkerhailivia,2022-04-16T14:41:22.000Z,Sat Apr 16 14:41:22 +0000 2022,44,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQeRTy7XsAczAEI.jpg,https://pbs.twimg.com/media/FQeRTy8WYAwZxYS.jpg,
1515336652046180368,hailee &amp; olivia with braids is everything https://t.co/2WIfOrcPnE,hailivia thinker ?,thinkerhailivia,2022-04-16T14:29:46.000Z,Sat Apr 16 14:29:46 +0000 2022,6,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FQeOpy8XoAUxQGW.jpg,https://pbs.twimg.com/media/FQeOpy9WQAIetZv.jpg,
1515332114841022475,"hi! this is a safe place for hailee steinfeld &amp; olivia rodrigo fans, welcome ??? ? ???",hailivia thinker ?,thinkerhailivia,2022-04-16T14:11:44.000Z,Sat Apr 16 14:11:44 +0000 2022,9,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,
